repo_id,instruction_file,reference,extracted_reference,reference_type,extraction_rule,confidence,resolved_path,resolution_status,exists_in_head,status,misguidance_category,historical_existence,counts_toward_primary_misguidance,parser_version,extraction_mode
payloadcms/payload,CLAUDE.md,arrays/objects,arrays/objects,explicit_path,explicit_path,medium,arrays/objects,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,array/object,array/object,explicit_path,explicit_path,medium,array/object,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,file/module,file/module,explicit_path,explicit_path,medium,file/module,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,purpose/context,purpose/context,explicit_path,explicit_path,medium,purpose/context,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,Property/interface,Property/interface,explicit_path,explicit_path,medium,Property/interface,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,payload.logger.error,payload.logger.error,code_span,code_span,medium,payload.logger.error,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,payload.logger.error('message'),payload.logger.error('message'),code_span,code_span,medium,payload.logger.error('message'),not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,"payload.logger.error({ msg: '...', err: error })","payload.logger.error({ msg: '...', err: error })",code_span,code_span,medium,"payload.logger.error({ msg: '...', err: error })",not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,"payload.logger.error('message', err)","payload.logger.error('message', err)",code_span,code_span,medium,"payload.logger.error('message', err)",not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,index.tsx,index.tsx,code_span,code_span,medium,index.tsx,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,index.scss,index.scss,code_span,code_span,medium,index.scss,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,ComponentName.tsx,ComponentName.tsx,code_span,code_span,medium,ComponentName.tsx,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,.scss,.scss,code_span,code_span,medium,scss,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,index.ts,index.ts,code_span,code_span,medium,index.ts,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,test/_community/config.ts,test/_community/config.ts,code_span,code_span,medium,test/_community/config.ts,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,test/_community/config.ts,test/_community/config.ts,explicit_path,explicit_path,high,test/_community/config.ts,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,test/fields/config.ts,test/fields/config.ts,code_span,code_span,medium,test/fields/config.ts,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,test/fields/config.ts,test/fields/config.ts,explicit_path,explicit_path,high,test/fields/config.ts,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,dev@payloadcms.com,dev@payloadcms.com,code_span,code_span,medium,dev@payloadcms.com,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,test,test,code_span,code_span,low,test/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,services,services,directory_mention,common_directory_name,medium,services/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,.playwright-mcp/,.playwright-mcp/,code_span,code_span,medium,playwright-mcp/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,collections/,collections/,code_span,code_span,medium,collections/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/translations/src/languages/,packages/translations/src/languages/,code_span,code_span,medium,packages/translations/src/languages/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/translations/src/languages/,packages/translations/src/languages/,explicit_path,explicit_path,high,packages/translations/src/languages/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,.env,.env,code_span,code_span,medium,env,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,cd packages/richtext-lexical && pnpm run translateNewKeys,cd packages/richtext-lexical && pnpm run translateNewKeys,code_span,code_span,medium,cd packages/richtext-lexical && pnpm run translateNewKeys,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/richtext-lexical,packages/richtext-lexical,explicit_path,explicit_path,high,packages/richtext-lexical/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,docs,docs,code_span,code_span,low,docs/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,examples,examples,code_span,code_span,low,examples/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,templates,templates,code_span,code_span,low,templates/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,Examples,Examples,directory_mention,common_directory_name,medium,examples/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,api,api,directory_mention,common_directory_name,medium,api/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,${serverURL}${api}/${collectionSlug}?${whereClause}&limit=${limit}&page=${page},${serverURL}${api}/${collectionSlug}?${whereClause}&limit=${limit}&page=${page},code_span,code_span,medium,${serverURL}${api}/${collectionSlug}?${whereClause}&limit=${limit}&page=${page},not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,payload/shared,payload/shared,explicit_path,explicit_path,medium,payload/shared,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,/${collectionSlug}${queryString},/${collectionSlug}${queryString},code_span,code_span,medium,${collectionSlug}${queryString},not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,client/server,client/server,explicit_path,explicit_path,medium,client/server,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,../../elements/SomeComponent/exports.js,../../elements/SomeComponent/exports.js,explicit_path,explicit_path,medium,elements/SomeComponent/exports.js,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,../../elements/SomeComponent/index.js,../../elements/SomeComponent/index.js,explicit_path,explicit_path,medium,elements/SomeComponent/index.js,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,../../elements/AnotherComponent/index.js,../../elements/AnotherComponent/index.js,explicit_path,explicit_path,medium,elements/AnotherComponent/index.js,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,exports/client/index.js,exports/client/index.js,code_span,code_span,medium,exports/client/index.js,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,exports/client/index.js,exports/client/index.js,explicit_path,explicit_path,medium,exports/client/index.js,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,.server.tsx,.server.tsx,code_span,code_span,medium,server.tsx,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,./MyComponent.js,./MyComponent.js,explicit_path,explicit_path,medium,MyComponent.js,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,payload/no-imports-from-exports-dir,payload/no-imports-from-exports-dir,explicit_path,explicit_path,medium,payload/no-imports-from-exports-dir,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,../../exports/client/index.js,../../exports/client/index.js,explicit_path,explicit_path,medium,exports/client/index.js,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,Dev,Dev,directory_mention,common_directory_name,medium,dev/,not_in_head,False,stale,stale_directory,existed_before,True,v2,misguidance_v2
payloadcms/payload,packages/codemod/CLAUDE.md,README.md,README.md,code_span,code_span,low,README.md,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,packages/codemod/CLAUDE.md,package.json,package.json,code_span,code_span,high,package.json,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,packages/codemod/CLAUDE.md,package.json,package.json,config_file,known_config_filename,high,package.json,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,packages/codemod/CLAUDE.md,<case>.input.<ext>,<case>.input.<ext>,code_span,code_span,medium,case>.input.<ext,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,packages/codemod/CLAUDE.md,<case>.output.<ext>,<case>.output.<ext>,code_span,code_span,medium,case>.output.<ext,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,packages/codemod/CLAUDE.md,.ts,.ts,code_span,code_span,medium,ts,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,packages/codemod/CLAUDE.md,.json,.json,code_span,code_span,medium,json,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,packages/codemod/CLAUDE.md,index.ts,index.ts,code_span,code_span,medium,index.ts,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,backend,backend,directory_mention,common_directory_name,medium,backend/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/prefect/,src/prefect/,explicit_path,explicit_path,high,src/prefect/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src,src,directory_mention,common_directory_name,medium,src/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,API,API,directory_mention,common_directory_name,medium,api/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,docs/AGENTS.md,docs/AGENTS.md,explicit_path,explicit_path,high,docs/AGENTS.md,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,docs,docs,directory_mention,common_directory_name,medium,docs/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,examples,examples,directory_mention,common_directory_name,medium,examples/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,Load/performance,Load/performance,explicit_path,explicit_path,medium,Load/performance,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,Design/implementation,Design/implementation,explicit_path,explicit_path,medium,Design/implementation,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/integrations/AGENTS.md,src/integrations/AGENTS.md,explicit_path,explicit_path,high,src/integrations/AGENTS.md,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/prefect/AGENTS.md,src/prefect/AGENTS.md,explicit_path,explicit_path,high,src/prefect/AGENTS.md,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,tests/AGENTS.md,tests/AGENTS.md,explicit_path,explicit_path,high,tests/AGENTS.md,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,ui-v2/AGENTS.md,ui-v2/AGENTS.md,explicit_path,explicit_path,high,ui-v2/AGENTS.md,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,pyproject.toml,pyproject.toml,config_file,known_config_filename,high,pyproject.toml,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,Dockerfile,Dockerfile,config_file,known_config_filename,high,Dockerfile,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,dev,dev,directory_mention,common_directory_name,medium,dev/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,repros/1234.py,repros/1234.py,explicit_path,explicit_path,medium,repros/1234.py,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,./src/integrations/,./src/integrations/,explicit_path,explicit_path,high,src/integrations/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,cmd,cmd,directory_mention,common_directory_name,medium,cmd/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,tests/path.py,tests/path.py,explicit_path,explicit_path,medium,tests/path.py,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/prefect/,src/prefect/,code_span,code_span,medium,src/prefect/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,tests/,tests/,code_span,code_span,medium,tests/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/prefect/flow_engine.py,src/prefect/flow_engine.py,code_span,code_span,medium,src/prefect/flow_engine.py,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,task_engine.py,task_engine.py,code_span,code_span,medium,task_engine.py,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,tests/engine/,tests/engine/,code_span,code_span,medium,tests/engine/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/prefect/flow_engine.py,src/prefect/flow_engine.py,explicit_path,explicit_path,high,src/prefect/flow_engine.py,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,tests/engine/,tests/engine/,explicit_path,explicit_path,high,tests/engine/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/prefect/client/,src/prefect/client/,code_span,code_span,medium,src/prefect/client/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,tests/client/,tests/client/,code_span,code_span,medium,tests/client/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/prefect/client/,src/prefect/client/,explicit_path,explicit_path,high,src/prefect/client/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,tests/client/,tests/client/,explicit_path,explicit_path,high,tests/client/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/prefect/server/,src/prefect/server/,code_span,code_span,medium,src/prefect/server/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,tests/server/,tests/server/,code_span,code_span,medium,tests/server/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/prefect/server/,src/prefect/server/,explicit_path,explicit_path,high,src/prefect/server/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,tests/server/,tests/server/,explicit_path,explicit_path,high,tests/server/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/prefect/cli/,src/prefect/cli/,code_span,code_span,medium,src/prefect/cli/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,tests/cli/,tests/cli/,code_span,code_span,medium,tests/cli/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/prefect/cli/,src/prefect/cli/,explicit_path,explicit_path,high,src/prefect/cli/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,tests/cli/,tests/cli/,explicit_path,explicit_path,high,tests/cli/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/prefect/settings/,src/prefect/settings/,code_span,code_span,medium,src/prefect/settings/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,tests/settings/,tests/settings/,code_span,code_span,medium,tests/settings/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/prefect/settings/,src/prefect/settings/,explicit_path,explicit_path,high,src/prefect/settings/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,tests/settings/,tests/settings/,explicit_path,explicit_path,medium,tests/settings/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/integrations/,src/integrations/,code_span,code_span,medium,src/integrations/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/integrations/,src/integrations/,explicit_path,explicit_path,high,src/integrations/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,ui/,ui/,code_span,code_span,medium,ui/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,ui-v2/,ui-v2/,code_span,code_span,medium,ui-v2/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,ui-v2/e2e/,ui-v2/e2e/,code_span,code_span,medium,ui-v2/e2e/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,ui-v2/e2e/,ui-v2/e2e/,explicit_path,explicit_path,high,ui-v2/e2e/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,PostgreSQL/SQLite**,PostgreSQL/SQLite**,explicit_path,explicit_path,medium,PostgreSQL/SQLite**,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,prefect.task_run.*,prefect.task_run.*,code_span,scope_section:code_span,medium,prefect.task_run.*,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,client/,client/,code_span,scope_section:code_span,high,client/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/prefect/,src/prefect/,code_span,scope_section:code_span,high,src/prefect/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,packages,packages,directory_mention,common_directory_name,medium,packages/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,src/integrations/,src/integrations/,code_span,scope_section:code_span,high,src/integrations/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,flow_engine.py,flow_engine.py,code_span,scope_section:code_span,medium,flow_engine.py,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,task_engine.py,task_engine.py,code_span,scope_section:code_span,medium,task_engine.py,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,uv run pytest tests/module/,uv run pytest tests/module/,code_span,code_span,medium,uv run pytest tests/module/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,tests/module/,tests/module/,explicit_path,explicit_path,medium,tests/module/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,issue/PR,issue/PR,explicit_path,explicit_path,medium,issue/PR,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,repros/,repros/,code_span,code_span,medium,repros/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,.gitignore,.gitignore,code_span,code_span,low,gitignore,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,repros/1234.py,repros/1234.py,code_span,code_span,medium,repros/1234.py,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,pyproject.toml,pyproject.toml,code_span,code_span,high,pyproject.toml,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,client/pyproject.toml,client/pyproject.toml,code_span,code_span,high,client/pyproject.toml,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,AGENTS.md,client/pyproject.toml,client/pyproject.toml,explicit_path,explicit_path,high,client/pyproject.toml,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,docs/,docs/,code_span,code_span,medium,docs/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,/write-docs,/write-docs,code_span,code_span,medium,write-docs,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,docs,docs,directory_mention,common_directory_name,medium,docs/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,.mdx,.mdx,code_span,code_span,medium,mdx,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,docs/docs.json,docs/docs.json,code_span,code_span,medium,docs/docs.json,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,docs/docs.json,docs/docs.json,explicit_path,explicit_path,high,docs/docs.json,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,examples,examples,directory_mention,common_directory_name,medium,examples/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,api,api,directory_mention,common_directory_name,medium,api/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,API,API,directory_mention,common_directory_name,medium,api/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,v3/examples/,v3/examples/,code_span,code_span,medium,docs/v3/examples/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,examples/,examples/,code_span,code_span,medium,examples/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,generate_example_pages.py,generate_example_pages.py,code_span,code_span,medium,generate_example_pages.py,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,v3/examples/,v3/examples/,explicit_path,explicit_path,high,docs/v3/examples/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,v3/api-ref/python/,v3/api-ref/python/,code_span,code_span,medium,docs/v3/api-ref/python/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,v3/api-ref/cli/,v3/api-ref/cli/,code_span,code_span,medium,docs/v3/api-ref/cli/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,v3/api-ref/python/,v3/api-ref/python/,explicit_path,explicit_path,high,docs/v3/api-ref/python/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,v3/api-ref/cli/,v3/api-ref/cli/,explicit_path,explicit_path,high,docs/v3/api-ref/cli/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,v3/api-ref/rest-api/,v3/api-ref/rest-api/,code_span,code_span,medium,docs/v3/api-ref/rest-api/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,index.mdx,index.mdx,code_span,code_span,medium,index.mdx,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,rest-api/,rest-api/,code_span,code_span,medium,rest-api/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,rest-api/server/,rest-api/server/,code_span,code_span,medium,rest-api/server/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,v3/api-ref/rest-api/,v3/api-ref/rest-api/,explicit_path,explicit_path,high,docs/v3/api-ref/rest-api/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,rest-api/server/,rest-api/server/,explicit_path,explicit_path,medium,rest-api/server/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,v3/api-ref/events/,v3/api-ref/events/,code_span,code_span,medium,docs/v3/api-ref/events/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,v3/api-ref/events/,v3/api-ref/events/,explicit_path,explicit_path,high,docs/v3/api-ref/events/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,integrations/<name>/api-ref/,integrations/<name>/api-ref/,code_span,code_span,medium,integrations/<name>/api-ref/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,integrations/prefect-kubernetes/api-ref/,integrations/prefect-kubernetes/api-ref/,code_span,code_span,medium,docs/integrations/prefect-kubernetes/api-ref/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,integrations/prefect-kubernetes/api-ref/,integrations/prefect-kubernetes/api-ref/,explicit_path,explicit_path,high,docs/integrations/prefect-kubernetes/api-ref/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,JSX/HTML,JSX/HTML,explicit_path,explicit_path,medium,JSX/HTML,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,navigation.tabs,navigation.tabs,code_span,code_span,medium,navigation.tabs,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,[flows documentation](/v3/concepts/flows),[flows documentation](/v3/concepts/flows),markdown_link,markdown_link,medium,v3/concepts/flows,not_in_head,False,doc_reference,stale_doc_reference,never_existed,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,docs/styles/CustomStyles/WordList.yml,docs/styles/CustomStyles/WordList.yml,code_span,code_span,medium,docs/styles/CustomStyles/WordList.yml,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,docs/styles/CustomStyles/WordList.yml,docs/styles/CustomStyles/WordList.yml,explicit_path,explicit_path,high,docs/styles/CustomStyles/WordList.yml,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,docs/v3/,docs/v3/,code_span,code_span,medium,docs/v3/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,v3/,v3/,code_span,code_span,medium,docs/v3/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,docs/resources/,docs/resources/,code_span,code_span,medium,docs/resources/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,docs/v3/,docs/v3/,explicit_path,explicit_path,high,docs/v3/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,docs/resources/,docs/resources/,explicit_path,explicit_path,high,docs/resources/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,dev,dev,directory_mention,common_directory_name,medium,dev/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
